935994,1266697,956111,1287843,151592,1790247,970939,3333537,1503502929.729371
935994,1266697,956111,1287843,151602,1790247,970939,3333537,1503502929.730864
935994,1266697,956111,1287843,151602,1790363,970939,3333537,1503502929.732187
935994,1266697,956111,1287843,151602,1790363,970891,3333537,1503502929.733545
935994,1266697,956111,1287843,151602,1790363,970891,3333787,1503502929.734901
936018,1266697,956111,1287843,151602,1790363,970891,3333787,1503502929.736294
936018,1266333,956111,1287843,151602,1790363,970891,3333787,1503502929.737692
936018,1266333,956210,1287843,151602,1790363,970891,3333787,1503502929.739045
936018,1266333,956210,1287702,151602,1790363,970891,3333787,1503502929.740415
936018,1266333,956210,1287702,151565,1790363,970891,3333787,1503502929.741811
936018,1266333,956210,1287702,151565,1789922,970891,3333787,1503502929.743168
936018,1266333,956210,1287702,151565,1789922,970916,3333787,1503502929.744540
936018,1266333,956210,1287702,151565,1789922,970916,3333591,1503502929.745919
936646,1266333,956210,1287702,151565,1789922,970916,3333591,1503502929.747295
936646,1266334,956210,1287702,151565,1789922,970916,3333591,1503502929.748667
936646,1266334,956222,1287702,151565,1789922,970916,3333591,1503502929.750040
936646,1266334,956222,1288077,151565,1789922,970916,3333591,1503502929.751425
936646,1266334,956222,1288077,151538,1789922,970916,3333591,1503502929.752777
936646,1266334,956222,1288077,151538,1790358,970916,3333591,1503502929.754168
936646,1266334,956222,1288077,151538,1790358,970812,3333591,1503502929.755545
936646,1266334,956222,1288077,151538,1790358,970812,3334009,1503502929.756921
936252,1266334,956222,1288077,151538,1790358,970812,3334009,1503502929.758293
936252,1266674,956222,1288077,151538,1790358,970812,3334009,1503502929.759668
936252,1266674,956140,1288077,151538,1790358,970812,3334009,1503502929.761043
936252,1266674,956140,1287967,151538,1790358,970812,3334009,1503502929.762416
936252,1266674,956140,1287967,151685,1790358,970812,3334009,1503502929.763806
936252,1266674,956140,1287967,151685,1790115,970812,3334009,1503502929.765173
936252,1266674,956140,1287967,151685,1790115,970870,3334009,1503502929.766572
936252,1266674,956140,1287967,151685,1790115,970870,3333653,1503502929.767925
936413,1266674,956140,1287967,151685,1790115,970870,3333653,1503502929.769304
936413,1266318,956140,1287967,151685,1790115,970870,3333653,1503502929.770681
936413,1266318,956623,1287967,151685,1790115,970870,3333653,1503502929.772058
936413,1266318,956623,1287679,151685,1790115,970870,3333653,1503502929.773424
936413,1266318,956623,1287679,151583,1790115,970870,3333653,1503502929.774816
936413,1266318,956623,1287679,151583,1790135,970870,3333653,1503502929.776182
936413,1266318,956623,1287679,151583,1790135,970912,3333653,1503502929.777546
936413,1266318,956623,1287679,151583,1790135,970912,3333667,1503502929.778924
936340,1266318,956623,1287679,151583,1790135,970912,3333667,1503502929.780318
936340,1266445,956623,1287679,151583,1790135,970912,3333667,1503502929.781678
936340,1266445,956205,1287679,151583,1790135,970912,3333667,1503502929.783062
936340,1266445,956205,1287894,151583,1790135,970912,3333667,1503502929.784435
936340,1266445,956205,1287894,151658,1790135,970912,3333667,1503502929.785807
936340,1266445,956205,1287894,151658,1790008,970912,3333667,1503502929.787186
936340,1266445,956205,1287894,151658,1790008,970758,3333667,1503502929.788558
936340,1266445,956205,1287894,151658,1790008,970758,3333876,1503502929.789936
936162,1266445,956205,1287894,151658,1790008,970758,3333876,1503502929.791311
936162,1266594,956205,1287894,151658,1790008,970758,3333876,1503502929.792683
936162,1266594,956089,1287894,151658,1790008,970758,3333876,1503502929.793961
936162,1266594,956089,1288037,151658,1790008,970758,3333876,1503502929.795439
936162,1266594,956089,1288037,151625,1790008,970758,3333876,1503502929.796827
936162,1266594,956089,1288037,151625,1790337,970758,3333876,1503502929.798189
936162,1266594,956089,1288037,151625,1790337,970804,3333876,1503502929.799577
936162,1266594,956089,1288037,151625,1790337,970804,3333973,1503502929.800936
936140,1266594,956089,1288037,151625,1790337,970804,3333973,1503502929.802319
936140,1266317,956089,1288037,151625,1790337,970804,3333973,1503502929.803692
936140,1266317,956400,1288037,151625,1790337,970804,3333973,1503502929.805053
936140,1266317,956400,1287665,151625,1790337,970804,3333973,1503502929.806437
936140,1266317,956400,1287665,151565,1790337,970804,3333973,1503502929.807822
936140,1266317,956400,1287665,151565,1790054,970804,3333973,1503502929.809192
936140,1266317,956400,1287665,151565,1790054,970950,3333973,1503502929.810371
936140,1266317,956400,1287665,151565,1790054,970950,3333394,1503502929.811987
936395,1266317,956400,1287665,151565,1790054,970950,3333394,1503502929.813364
936395,1266192,956400,1287665,151565,1790054,970950,3333394,1503502929.814699
936395,1266192,956159,1287665,151565,1790054,970950,3333394,1503502929.816088
936395,1266192,956159,1287757,151565,1790054,970950,3333394,1503502929.818277
936395,1266192,956159,1287757,151717,1790054,970950,3333394,1503502929.818901
936395,1266192,956159,1287757,151717,1790101,970950,3333394,1503502929.820230
936395,1266192,956159,1287757,151717,1790101,970773,3333394,1503502929.821571
936395,1266192,956159,1287757,151717,1790101,970773,3333731,1503502929.822962
936381,1266192,956159,1287757,151717,1790101,970773,3333731,1503502929.824323
936381,1266605,956159,1287757,151717,1790101,970773,3333731,1503502929.825695
936381,1266605,956066,1287757,151717,1790101,970773,3333731,1503502929.827071
936381,1266605,956066,1288161,151717,1790101,970773,3333731,1503502929.828593
936381,1266605,956066,1288161,151598,1790101,970773,3333731,1503502929.829826
936381,1266605,956066,1288161,151598,1790321,970773,3333731,1503502929.831195
936381,1266605,956066,1288161,151598,1790321,970862,3333731,1503502929.832574
936381,1266605,956066,1288161,151598,1790321,970862,3333944,1503502929.833949
935899,1266605,956066,1288161,151598,1790321,970862,3333944,1503502929.835324
935899,1266439,956066,1288161,151598,1790321,970862,3333944,1503502929.836698
935899,1266439,956144,1288161,151598,1790321,970862,3333944,1503502929.838092
935899,1266439,956144,1287765,151598,1790321,970862,3333944,1503502929.839445
935899,1266439,956144,1287765,151625,1790321,970862,3333944,1503502929.840827
935899,1266439,956144,1287765,151625,1790022,970862,3333944,1503502929.842194
935899,1266439,956144,1287765,151625,1790022,970969,3333944,1503502929.843574
935899,1266439,956144,1287765,151625,1790022,970969,3333564,1503502929.844958
936564,1266439,956144,1287765,151625,1790022,970969,3333564,1503502929.846117
936564,1266201,956144,1287765,151625,1790022,970969,3333564,1503502929.847698
936564,1266201,956295,1287765,151625,1790022,970969,3333564,1503502929.849080
936564,1266201,956295,1287778,151625,1790022,970969,3333564,1503502929.850460
936564,1266201,956295,1287778,151701,1790022,970969,3333564,1503502929.851833
