935609,1268850,953508,1289784,152277,1792010,964377,3336028,1503569677.786714
935609,1268850,953508,1289784,152277,1792010,964503,3336028,1503569677.787945
935609,1268850,953508,1289784,152277,1792010,964503,3335556,1503569677.789293
935100,1268850,953508,1289784,152277,1792010,964503,3335556,1503569677.790665
935100,1268516,953508,1289784,152277,1792010,964503,3335556,1503569677.792040
935100,1268516,953682,1289784,152277,1792010,964503,3335556,1503569677.793418
935100,1268516,953682,1289385,152277,1792010,964503,3335556,1503569677.794791
935100,1268516,953682,1289385,152274,1792010,964503,3335556,1503569677.796168
935100,1268516,953682,1289385,152274,1792097,964503,3335556,1503569677.797545
935100,1268516,953682,1289385,152274,1792097,964477,3335556,1503569677.798923
935100,1268516,953682,1289385,152274,1792097,964477,3335916,1503569677.800287
935013,1268516,953682,1289385,152274,1792097,964477,3335916,1503569677.801682
935013,1268692,953682,1289385,152274,1792097,964477,3335916,1503569677.803041
935013,1268692,953816,1289385,152274,1792097,964477,3335916,1503569677.804419
935013,1268692,953816,1290046,152274,1792097,964477,3335916,1503569677.805794
935013,1268692,953816,1290046,152329,1792097,964477,3335916,1503569677.807170
935013,1268692,953816,1290046,152329,1792061,964477,3335916,1503569677.808549
935013,1268692,953816,1290046,152329,1792061,964390,3335916,1503569677.809922
935013,1268692,953816,1290046,152329,1792061,964390,3336090,1503569677.811297
935713,1268692,953816,1290046,152329,1792061,964390,3336090,1503569677.812691
935713,1268354,953816,1290046,152329,1792061,964390,3336090,1503569677.814049
935713,1268354,953780,1290046,152329,1792061,964390,3336090,1503569677.815424
935713,1268354,953780,1289719,152329,1792061,964390,3336090,1503569677.816793
935713,1268354,953780,1289719,152289,1792061,964390,3336090,1503569677.818474
935713,1268354,953780,1289719,152289,1792007,964390,3336090,1503569677.819565
935713,1268354,953780,1289719,152289,1792007,964410,3336090,1503569677.820937
935713,1268354,953780,1289719,152289,1792007,964410,3335842,1503569677.822312
935641,1268354,953780,1289719,152289,1792007,964410,3335842,1503569677.823683
935641,1268654,953780,1289719,152289,1792007,964410,3335842,1503569677.825057
935641,1268654,953767,1289719,152289,1792007,964410,3335842,1503569677.826446
935641,1268654,953767,1289794,152289,1792007,964410,3335842,1503569677.827815
935641,1268654,953767,1289794,152265,1792007,964410,3335842,1503569677.829211
935641,1268654,953767,1289794,152265,1791991,964410,3335842,1503569677.830569
935641,1268654,953767,1289794,152265,1791991,964402,3335842,1503569677.831947
935641,1268654,953767,1289794,152265,1791991,964402,3335683,1503569677.833317
935674,1268654,953767,1289794,152265,1791991,964402,3335683,1503569677.834698
935674,1268584,953767,1289794,152265,1791991,964402,3335683,1503569677.836069
935674,1268584,953485,1289794,152265,1791991,964402,3335683,1503569677.837443
935674,1268584,953485,1289641,152265,1791991,964402,3335683,1503569677.839346
935674,1268584,953485,1289641,152196,1791991,964402,3335683,1503569677.840244
935674,1268584,953485,1289641,152196,1792397,964402,3335683,1503569677.841576
935674,1268584,953485,1289641,152196,1792397,964312,3335683,1503569677.842943
935674,1268584,953485,1289641,152196,1792397,964312,3336021,1503569677.844331
935602,1268584,953485,1289641,152196,1792397,964312,3336021,1503569677.845704
935602,1268873,953485,1289641,152196,1792397,964312,3336021,1503569677.847076
935602,1268873,953740,1289641,152196,1792397,964312,3336021,1503569677.848457
935602,1268873,953740,1289869,152196,1792397,964312,3336021,1503569677.849828
935602,1268873,953740,1289869,152361,1792397,964312,3336021,1503569677.851508
935602,1268873,953740,1289869,152361,1792081,964312,3336021,1503569677.852646
935602,1268873,953740,1289869,152361,1792081,964489,3336021,1503569677.853965
935602,1268873,953740,1289869,152361,1792081,964489,3335701,1503569677.855362
935516,1268873,953740,1289869,152361,1792081,964489,3335701,1503569677.856715
935516,1268231,953740,1289869,152361,1792081,964489,3335701,1503569677.858097
935516,1268231,953767,1289869,152361,1792081,964489,3335701,1503569677.859470
935516,1268231,953767,1289679,152361,1792081,964489,3335701,1503569677.860834
