444,0,200,130,130,3,7082,4432,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.92
444,0,200,130,130,3,7079,4390,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.93
444,0,200,130,130,3,7080,4450,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.93
444,0,200,130,130,3,7080,4392,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.93
444,0,200,130,130,3,7084,4445,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.93
444,0,200,130,130,3,7080,4436,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.93
444,0,200,130,130,3,7078,4381,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.93
444,0,200,130,130,3,7078,4423,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.94
444,0,200,130,130,3,7079,4407,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.94
444,0,200,130,130,3,7075,4417,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.94
444,0,200,130,130,3,7079,4391,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.94
444,0,200,130,130,3,7083,4431,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.94
444,0,200,130,130,3,7078,4432,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.94
444,0,200,130,130,3,7082,4424,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.95
444,0,200,130,130,3,7082,4422,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.95
444,0,200,130,130,3,7084,4407,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.95
444,0,200,130,130,3,7081,4425,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.95
444,0,200,130,130,3,7078,4420,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.95
444,0,200,130,130,3,7080,4400,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.95
444,0,200,130,130,3,7080,4418,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.96
444,0,200,130,130,3,7075,4443,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.96
444,0,200,130,130,3,7080,4398,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.96
444,0,200,130,130,3,7086,4432,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.96
444,0,200,130,130,3,7084,4425,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.96
444,0,200,130,130,3,7085,4374,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.96
444,0,200,130,130,3,7086,4426,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.97
444,0,200,130,130,3,7084,4421,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.97
444,0,200,130,130,3,7082,4414,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.97
444,0,200,130,130,3,7079,4412,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.97
444,0,200,130,130,3,7081,4410,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.97
444,0,200,130,130,3,7086,4401,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.97
444,0,200,130,130,3,7076,4398,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.98
444,0,200,130,130,3,7083,4388,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.98
444,0,200,130,130,3,7083,4427,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.98
444,0,200,130,130,3,7087,4411,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.98
444,0,200,130,130,3,7083,4431,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.98
444,0,200,130,130,3,7085,4418,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.98
444,0,200,130,130,3,7084,4403,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.99
444,0,200,130,130,3,7082,4421,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.99
444,0,200,130,130,3,7083,4430,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.99
444,0,200,130,130,3,7079,4425,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.99
444,0,200,130,130,3,7085,4418,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.99
444,0,200,130,130,3,7081,4453,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566956.99
444,0,200,130,130,3,7082,4426,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566957.0
444,0,200,130,130,3,7085,4414,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566957.0
444,0,200,130,130,3,7087,4427,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503566957.0
