444,0,200,130,130,18,50.983196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.580000
444,0,200,130,130,18,51.181577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.580000
444,0,200,130,130,18,50.983196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.580000
444,0,200,130,130,18,50.944508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.580000
444,0,200,130,130,18,50.990942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.580000
444,0,200,130,130,18,50.998690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.590000
444,0,200,130,130,18,50.963843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.590000
444,0,200,130,130,18,51.021952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.590000
444,0,200,130,130,18,50.913607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.590000
444,0,200,130,130,18,51.018074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.590000
444,0,200,130,130,18,50.967712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.590000
444,0,200,130,130,18,50.990942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.600000
444,0,200,130,130,18,51.014196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.600000
444,0,200,130,130,18,51.002565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.600000
444,0,200,130,130,18,51.080217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.600000
444,0,200,130,130,18,50.952240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.600000
444,0,200,130,130,18,51.018074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.600000
444,0,200,130,130,18,51.010318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.610000
444,0,200,130,130,18,51.091888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.610000
444,0,200,130,130,18,50.979324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.610000
444,0,200,130,130,18,50.859637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.610000
444,0,200,130,130,18,50.909748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.610000
444,0,200,130,130,18,51.014196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.610000
444,0,200,130,130,18,50.979324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.620000
444,0,200,130,130,18,50.929052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.620000
444,0,200,130,130,18,51.146438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.620000
444,0,200,130,130,18,50.867339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.620000
444,0,200,130,130,18,50.944508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.620000
444,0,200,130,130,18,51.084107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.620000
444,0,200,130,130,18,51.049123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.630000
444,0,200,130,130,18,50.975453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.630000
444,0,200,130,130,18,50.909748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.630000
444,0,200,130,130,18,51.033593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.630000
444,0,200,130,130,18,50.921328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.630000
444,0,200,130,130,18,51.080217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.630000
444,0,200,130,130,18,50.987068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.640000
444,0,200,130,130,18,51.064664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.640000
444,0,200,130,130,18,51.068552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.640000
444,0,200,130,130,18,50.990942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.640000
444,0,200,130,130,18,50.925190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.640000
444,0,200,130,130,18,51.095780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.640000
444,0,200,130,130,18,50.998690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.650000
444,0,200,130,130,18,51.103566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.650000
444,0,200,130,130,18,51.091888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.650000
444,0,200,130,130,18,51.002565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.650000
444,0,200,130,130,18,50.952240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.650000
444,0,200,130,130,18,51.142537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.650000
444,0,200,130,130,18,50.952240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.650000
444,0,200,130,130,18,51.041357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.660000
444,0,200,130,130,18,50.956107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.660000
444,0,200,130,130,18,50.998690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.660000
444,0,200,130,130,18,50.944508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.660000
444,0,200,130,130,18,50.971582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.660000
444,0,200,130,130,18,50.983196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.660000
444,0,200,130,130,18,51.025832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.670000
444,0,200,130,130,18,51.091888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.670000
444,0,200,130,130,18,51.053007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.670000
444,0,200,130,130,18,51.049123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.670000
444,0,200,130,130,18,51.107460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.670000
444,0,200,130,130,18,50.994815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.670000
444,0,200,130,130,18,51.087997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.680000
444,0,200,130,130,18,50.959975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.680000
444,0,200,130,130,18,51.087997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.680000
444,0,200,130,130,18,51.045240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.680000
444,0,200,130,130,18,50.987068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.680000
444,0,200,130,130,18,50.971582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.680000
444,0,200,130,130,18,51.056892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.690000
444,0,200,130,130,18,50.878897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.690000
444,0,200,130,130,18,50.890461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.690000
444,0,200,130,130,18,50.929052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.690000
444,0,200,130,130,18,50.817326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.690000
444,0,200,130,130,18,51.056892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.690000
444,0,200,130,130,18,51.049123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.700000
444,0,200,130,130,18,50.940643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.700000
444,0,200,130,130,18,51.087997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.700000
444,0,200,130,130,18,50.921328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.700000
444,0,200,130,130,18,51.060778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.700000
444,0,200,130,130,18,51.029712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.700000
444,0,200,130,130,18,50.905889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.710000
444,0,200,130,130,18,51.049123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.710000
444,0,200,130,130,18,50.971582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.710000
444,0,200,130,130,18,51.025832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.710000
444,0,200,130,130,18,51.115250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.710000
444,0,200,130,130,18,51.021952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.710000
444,0,200,130,130,18,51.021952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.720000
444,0,200,130,130,18,51.045240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.720000
444,0,200,130,130,18,51.134737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.720000
444,0,200,130,130,18,51.010318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.720000
444,0,200,130,130,18,50.967712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.720000
444,0,200,130,130,18,51.130839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.720000
444,0,200,130,130,18,50.940643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.730000
444,0,200,130,130,18,51.014196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.730000
444,0,200,130,130,18,51.103566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.730000
444,0,200,130,130,18,51.029712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.730000
444,0,200,130,130,18,50.902031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.730000
444,0,200,130,130,18,51.029712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.730000
444,0,200,130,130,18,51.014196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.740000
444,0,200,130,130,18,50.948374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.740000
444,0,200,130,130,18,51.072439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.740000
444,0,200,130,130,18,51.029712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.740000
444,0,200,130,130,18,51.103566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.740000
444,0,200,130,130,18,50.948374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.740000
444,0,200,130,130,18,50.998690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.750000
444,0,200,130,130,18,51.053007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.750000
444,0,200,130,130,18,51.165953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.750000
444,0,200,130,130,18,51.123043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.750000
444,0,200,130,130,18,51.025832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.750000
444,0,200,130,130,18,50.987068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.750000
444,0,200,130,130,18,51.095780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.760000
444,0,200,130,130,18,51.056892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.760000
444,0,200,130,130,18,51.087997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.760000
444,0,200,130,130,18,50.905889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.760000
444,0,200,130,130,18,51.091888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.760000
444,0,200,130,130,18,50.998690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.760000
444,0,200,130,130,18,51.021952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.770000
444,0,200,130,130,18,50.917467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.770000
444,0,200,130,130,18,50.990942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.770000
444,0,200,130,130,18,50.971582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.770000
444,0,200,130,130,18,51.314834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.770000
444,0,200,130,130,18,51.224602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.770000
444,0,200,130,130,18,51.021952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.780000
444,0,200,130,130,18,51.014196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.780000
444,0,200,130,130,18,51.033593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.780000
444,0,200,130,130,18,51.010318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.780000
444,0,200,130,130,18,51.014196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.780000
444,0,200,130,130,18,51.099673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.780000
444,0,200,130,130,18,50.983196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.790000
444,0,200,130,130,18,51.010318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.790000
444,0,200,130,130,18,51.029712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.790000
444,0,200,130,130,18,51.060778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.790000
444,0,200,130,130,18,51.049123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503502293.790000
